,TOTAL_HH17,W_M_INC17,P_NLI1,P_NLI2,P_NLI3,P_NLI4,P_NLI5,P_NLI6,P_NLI7,P_NLI8,P_NLI9,P_NLI10,HH_NLI1,HH_NLI2,HH_NLI3,HH_NLI4,HH_NLI5,HH_NLI6,HH_NLI7,HH_NLI8,HH_NLI9,HH_NLI10,NLI17V2,AREA_KM2,POP_KM2,T_N_POP,D_POP_CHAN,AGE0_4,AGE5_9,AGE10_14,AGE15_19,AGE20_24,AGE25_29,AGE30_34,AGE35_39,AGE40_44,AGE45_49,AGE50_54,AGE55_59,AGE60_64,AGE65_69,AGE70_74,AGE75_79,AGE80OVER,population,pd,atoll_area,no_income,r_1___r_4800,r_4801___r_9600,r_9601___r_19_600,r_19_601___r_38_200,r_38_201___r_76_400,r_76_401___r_153_800,r_153_801___r_307_600,r_307_601___r_614_400,r_614_001___r_1_228_800,r_1_228_801___r_2_457_600,r_2_457_601_or_more,internet_access_from_home,internet_access_from_cell_phone,internet_access_from_work,internet_access_from_elsewhere,internet_access_no_access_to_in,internet_access_grand_total,formal_residential,traditional_residential,parks_and_recreation,collective_living_quarters,industrial,small_holdings,vacant,commercial,cellphone_perc,computer_perc,dvd_perc,land_line_perc,radio_perc,sat_tv_perc,tv_perc,D_NW_RESD_KM2,D_LEARNERS_KM2,D_FORMAL_KM2,D_DOMESTIC_KM2,D_TOT_WORK_KM2,D_MIGR_OUT_KM2,D_MIGR_IN_KM2,target_label
10301,89.3801056782,397187.789625,0.112822580645,0.0568442446761,0.140548702045,0.187437859558,0.137418134531,0.111875149457,0.0582206723361,0.0731315559441,0.0389308630278,0.0827702377782,10.0840941809,5.08074459635,12.5622578418,16.7532156954,12.2824473865,9.99941268126,5.20376984606,6.53650619869,3.47964465157,7.39801259962,6.0,0.0072855297289,19765.2065613,144,-18,3.58123676491,4.4814650034,2.59913784736,2.26433160723,8.05410981857,20.527095529,22.3900961097,13.1563959581,8.24883455225,6.22396967836,7.29722262875,6.45587903602,9.29475460365,11.4574282054,6.69406067244,4.92690293041,6.3470790544,694.0,11967.8,0.057989002000000005,0.10468319599999999,0.008264463,0.011019283999999999,0.06336088200000001,0.07988980700000001,0.090909091,0.190082645,0.21763085399999998,0.148760331,0.068870523,0.013774105,0.0027548209999999997,0.395604396,0.197802198,0.107142857,0.09340659300000001,0.20604395600000003,364.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947802198,0.607142857,0.68956044,0.524725275,0.6593406589999999,0.5329670329999999,0.870879121,70.3919117106827,0.0,83.06245581860559,15.486220576350195,98.54867639495579,123.88976461080156,98.54867639495579,1
10363,141.069805344,583718.825665,0.058498092265,0.048283419867,0.119446155896,0.150507933297,0.141337024763,0.122134366663,0.0807994420378,0.101492969396,0.0480532111813,0.129447384633,8.25231448883,6.81133264199,16.8502459614,21.232124853,19.9383865713,17.229471331,11.3983615602,14.3175934365,6.77885714751,18.2611173524,7.0,0.0127232132393,17527.0189853,223,263,4.26731472338,1.05787035215,2.02218116887,5.65560894757,16.0736865028,51.5554033048,38.6185196879,14.0783904811,12.9694744569,8.35022894425,13.9251845559,12.1534504463,20.4452201204,8.6436095595,6.54836164707,2.89080474937,3.74469035161,474.0,9488.47,0.049955347000000004,0.06145251400000001,0.0,0.0,0.033519553,0.06145251400000001,0.06145251400000001,0.150837989,0.240223464,0.229050279,0.089385475,0.044692737,0.027932961,0.558659218,0.12290502800000001,0.134078212,0.05027933,0.134078212,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966480447,0.82122905,0.798882682,0.558659218,0.731843575,0.474860335,0.87150838,42.73216505352498,0.0,320.89437153401775,22.575483424503762,343.4698549585215,131.42156422121835,343.4698549585215,1
10403,819.497113504,299786.519664,0.213847444924,0.137567877411,0.133582319333,0.122852724977,0.0946381596618,0.084150185397,0.0611160844673,0.0767685114403,0.0317424218883,0.0437342705,175.247363845,112.736478449,109.470325109,100.677453505,77.5556986702,68.9608340337,50.0844548096,62.9115735333,26.0128231131,35.8401084359,5.0,9.93997857874,258.250053525,2567,1288,110.288393436,219.989893718,283.133528068,227.259188528,126.012261434,170.134717605,143.119104526,111.280459093,289.080482456,370.874538411,278.026275785,61.901692212,102.57424926,60.4918925731,12.8333228953,0.0,0.0,341.0,9.56897,35.63602404,0.134615385,0.028846154,0.144230769,0.086538462,0.269230769,0.10576923099999999,0.115384615,0.028846154,0.057692308,0.028846154,0.0,0.0,0.096153846,0.076923077,0.038461537999999997,0.019230768999999998,0.7692307690000001,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557692308,0.16346153800000002,0.317307692,0.125,0.451923077,0.115384615,0.519230769,0.9494484339037512,0.0,2.4113304077599076,0.07851804241206212,2.4898484501719698,1.1591742577149171,2.4898484501719698,0
10556,155.069099002,607586.162461,0.0393658357771,0.0311645664123,0.0717376269391,0.094021721433,0.137418134531,0.131549093098,0.116441344672,0.146263111888,0.0806477959834,0.151390769265,6.10442468543,4.83266123435,11.124289174,14.5798636293,21.3093063083,20.3991993414,18.056454405,22.6808889778,12.5059810597,23.4760301872,7.0,0.311819096307,1536.14709834,479,-217,18.955232298,31.674439688,25.7465273994,32.9511961195,19.5225070257,32.6692006909,31.9314123891,40.2358906222,42.1006326629,51.8832086622,34.3710519089,43.9463980265,19.0277367241,19.7595064397,14.8885628883,8.40109884251,10.9353976121,516.0,1653.53,0.312060512,0.104938272,0.018518519,0.0,0.012345678999999998,0.024691357999999997,0.043209877,0.092592593,0.22839506199999998,0.308641975,0.148148148,0.00617284,0.012345678999999998,0.567901235,0.04938271599999999,0.166666667,0.018518519,0.20370370399999999,162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987654321,0.8888888890000001,0.9197530859999999,0.8456790120000001,0.9197530859999999,0.808641975,0.99382716,5.177921014167516,0.0,0.13192155450108323,1.1872939905097488,1.319215545010832,8.475959876694596,1.319215545010832,0
10565,174.452736382,474457.566052,0.059133941094,0.0488082396481,0.158401348075,0.23537242075,0.148588228643,0.11475066562,0.044551471005,0.0559615384615,0.0335214844811,0.100910662223,10.3160778369,8.5147309646,27.6335486183,41.0613628688,25.9216230808,20.018567619,7.77212602667,9.76264351676,5.84791469531,17.6041411548,7.0,0.0226050472253,11590.3319019,262,25,4.25465562693,3.35924736369,4.61848834532,7.57203234251,9.03250404866,7.69699973712,10.6783042246,13.1079485991,11.2446382889,14.0313488002,11.6287523029,22.3327982404,26.6970991129,31.761410938,37.36496528,27.4459640846,19.1728426641,478.0,2341.06,0.204180985,0.087591241,0.0,0.0,0.032846715,0.062043796,0.102189781,0.23722627699999999,0.248175182,0.131386861,0.062043796,0.018248175,0.018248175,0.427007299,0.127737226,0.051094890999999996,0.00729927,0.386861314,274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981751825,0.671532847,0.813868613,0.751824818,0.930656934,0.737226277,0.981751825,60.667349437621866,0.0,52.97074540449074,10.865793929126305,63.83653933361704,52.518003990777146,63.83653933361704,1
10574,362.904766422,751805.162363,0.0186612255866,0.0300620997718,0.114323729792,0.0896602534381,0.11109338098,0.106930075886,0.0958556396289,0.120405206446,0.0780078807383,0.235000507732,6.77224771265,10.9096792959,41.4886264567,32.5381333313,40.3163174755,38.8054342129,34.7864685098,43.6956233214,28.3094317384,85.2828043675,8.0,0.741078704661,998.544412821,740,-357,55.4030901922,57.3908030168,31.2749979539,28.4643441948,45.0332271759,88.855134288,93.0737817564,105.442953122,62.1073570422,69.3216981149,32.6426907246,14.1276726449,26.8172803287,22.4994211868,6.26333995972,1.28220829862,0.0,650.0,875.7539999999999,0.742217325,0.069090909,0.0,0.0,0.010909091000000001,0.010909091000000001,0.083636364,0.069090909,0.170909091,0.265454545,0.214545455,0.094545455,0.010909091000000001,0.601449275,0.134057971,0.20652173899999998,0.025362318999999998,0.036231884,276.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.927536232,0.81884058,0.43115942,0.829710145,0.706521739,0.920289855,2.295113445146607,0.0,0.23504173835838746,1.5899882300714445,1.8250299684298321,6.760906473955968,1.8250299684298321,1
10589,204.60506119,313194.569387,0.16434738344,0.080919347013,0.160185966912,0.20054969592,0.116214028542,0.0964558110583,0.0546921325094,0.0686993225571,0.0231158112858,0.0348205007626,33.6263064452,16.5565079471,32.7748595618,41.0334828055,23.777978421,19.7353471238,11.1902871187,14.0562290955,4.7296119826,7.12445068922,5.0,0.32674658615,2044.39779424,668,-27,24.0029549497,42.5204624071,45.7030923224,30.5610183762,22.427934079,45.4393319293,48.5169279212,67.1295962859,43.0790703009,46.0176846533,40.6727693048,59.8870857383,46.2966744363,54.3659667444,27.2059204894,14.8276923797,9.34581768205,629.0,1922.79,0.327128342,0.10989011,0.005494505,0.016483516,0.027472527000000004,0.09340659300000001,0.098901099,0.258241758,0.197802198,0.153846154,0.021978022000000003,0.010989011000000002,0.005494505,0.398907104,0.087431694,0.10928961699999999,0.043715847,0.37158469899999996,183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8961748629999999,0.6174863389999999,0.765027322,0.721311475,0.87431694,0.491803279,0.967213115,8.889782424477906,25.695554852377832,8.073053297140714,0.47118988115607274,8.544243178296785,9.392384964377715,8.544243178296785,0
10632,7.5380812017,846277.057383,0.0616849197922,0.0151047868277,0.0397140199317,0.0999821411704,0.0588697695225,0.0777547076735,0.113209607839,0.142203695644,0.102891099221,0.288585252378,0.464985934314,0.113861109641,0.299367507091,0.753673498863,0.443765102986,0.586121300258,0.853383216705,1.07194300495,0.775601460857,2.17537906604,9.0,2.00437755404,11.9737920392,24,846,2.20306343199,2.68647055397,1.25750210495,0.82137204573,0.615411149228,1.76079533032,3.29572535796,3.34196398196,2.2051832566,1.53717871007,1.06134236024,0.760223294557,0.974109937171,0.766120216187,0.32843648747,0.206102217973,0.178999563642,799.0,361.727,2.2088485540000002,0.051181102,0.007874016,0.0,0.015748031000000003,0.015748031000000003,0.019685038999999998,0.07480315,0.177165354,0.322834646,0.244094488,0.05511811,0.015748031000000003,0.57480315,0.12992126,0.200787402,0.023622047,0.07480315,254.0,0.984251969,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031000000003,0.9921259840000001,0.838582677,0.948818898,0.5984251970000001,0.913385827,0.75984252,0.976377953,0.046088476989861474,0.0,4.37840531403684,0.015362825663287158,4.393768139700127,0.06145130265314863,4.393768139700127,0
10634,10.7686874309,394792.884806,0.0532500867152,0.0479687389336,0.15269423595,0.191256618338,0.158297467735,0.129790797682,0.0697813363054,0.087653019024,0.0417401624949,0.0675675368224,0.573433539502,0.516560356028,1.64431649944,2.05958274196,1.70465595113,1.39767653164,0.75145339918,0.943907964241,0.449486763221,0.727613684513,6.0,0.14454030465,269.82093399,39,1960,1.78576011295,2.40231765582,2.11388611922,2.20317755746,2.89122784075,2.77195495963,2.88774000063,2.98479769266,3.05745379838,2.93381438153,2.8989860744,2.57875639053,2.15151902422,1.92337988611,1.4277199733,0.946118196217,1.04139033619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3490972313307767,2.20115864059232,140.16410182352385,0.07100511743846194,140.2351069409623,1.0650767615769292,140.2351069409623,1
10661,284.293348179,577018.049288,0.0163523573201,0.0241899014682,0.0998904867607,0.125038324343,0.15022106632,0.141378798069,0.120109460292,0.150870667794,0.064328798983,0.10762013865,4.64886641315,6.87702808052,28.3982009324,35.5475638782,42.7068499111,40.1930518644,34.1463206144,42.8915272891,18.2882496472,30.5956895484,7.0,0.0944806523161,4963.97927515,469,75,18.4750597802,6.94861589443,10.7206613027,16.0255089161,66.1084574418,117.467800985,83.7036339373,43.9352487473,26.1457012734,17.9031987031,19.2384449591,15.1052235786,9.1138573288,7.5980376247,5.41560832417,5.09494120313,0.0,898.0,1820.22,0.493347174,0.109375,0.001953125,0.00390625,0.0078125,0.009765625,0.0703125,0.123046875,0.267578125,0.28515625,0.091796875,0.009765625,0.01953125,0.603515625,0.1484375,0.158203125,0.005859375,0.083984375,512.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.921875,0.787109375,0.205078125,0.7421875,0.58984375,0.947265625,4.887833397223451,0.0,45.511159854147245,6.08263711654474,51.59379697069198,43.44740797531957,51.59379697069198,1
10662,9124.3088604,410857.549278,0.116761259082,0.0608585255985,0.124195894389,0.135690724528,0.116920757473,0.109944887887,0.0932068257704,0.117078005452,0.0522497083998,0.0730934114203,1065.36579079,555.291984349,1133.2016996,1238.08408009,1066.82110337,1003.17111471,850.447866226,1068.2558825,476.742477305,666.926861459,6.0,95.186245822,259.722397774,24722,313,2395.68399544,2318.34388446,1279.78201093,768.533954804,1681.61592339,3289.55787054,4227.34619881,2719.49568227,1643.19567894,908.980234537,610.527861953,656.636466723,811.084641516,810.178313189,366.322052043,151.309754979,83.4054754654,3293.0,34.5643,95.27166045,0.027373823999999998,0.010265184,0.015397776,0.079555175,0.09067579099999999,0.10179640699999999,0.14970059900000002,0.19503849399999998,0.24294268600000002,0.080410607,0.00427716,0.002566296,0.26153846199999997,0.252136752,0.17863247899999998,0.034188034,0.273504274,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964957265,0.623931624,0.7829059829999999,0.18803418800000002,0.6940170940000001,0.572649573,0.907692308,0.8556901351965814,0.13874597144827852,1.3597105201931292,0.14867953516286345,1.5083900553559928,1.4745943440226765,1.5083900553559928,0
10710,78.6114182463,811492.507244,0.0322904306261,0.00102982837138,0.0383372869695,0.102442818497,0.0951116522748,0.0987631244487,0.103419698416,0.129906494669,0.108818724527,0.289879941201,2.5383965473,0.0809562688243,3.01374850039,8.05317525116,7.47686187707,7.76390928335,8.12996916712,10.2121337853,8.55439426679,22.787873299,9.0,0.453402017743,427.876349041,194,1445,13.2629831546,16.3205178175,6.7213390617,10.7852234499,12.7400004781,13.5005316123,22.9614339695,23.7769229411,18.9523836329,15.8527500358,10.988726583,9.85831214893,6.26640818548,3.29263636597,3.67889101549,3.8261221647,1.21481738301,532.0,635.1619999999999,0.837580929,0.06875,0.0,0.0,0.00625,0.03125,0.0375,0.0625,0.0875,0.25,0.25,0.15625,0.05,0.609756098,0.073170732,0.176829268,0.012195122,0.12195122,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981707317,0.87804878,0.87804878,0.695121951,0.859756098,0.8475609759999999,0.981707317,1.0865419274132417,0.0,34.79197796737817,0.6564524144788335,35.44843038185701,2.7389911086875465,35.44843038185701,0
10724,136.762330374,647604.956049,0.0100883977592,0.00769108993371,0.039466041768,0.103107646411,0.147671967732,0.144485598629,0.134364681203,0.168776790203,0.0887459118636,0.155601874498,1.37971278729,1.05185138245,5.39746784282,14.1012420025,20.1959624379,19.7601871739,18.3760269213,23.0823071412,12.1370977176,21.2804749669,8.0,0.056078984368,6865.31691576,385,-224,33.1368386979,23.2749049753,11.8048623475,6.66608218925,11.690710212,51.0868511293,79.6324237192,49.3153157849,36.41913019,19.295847095,7.90195802136,12.9787152539,28.8861979413,4.79935730202,4.3430095285,3.76779561259,0.0,626.0,4565.73,0.137108461,0.089219331,0.0,0.0,0.011152416,0.014869888000000001,0.022304833,0.115241636,0.25278810399999996,0.330855019,0.12639405199999998,0.022304833,0.014869888000000001,0.498141264,0.137546468,0.19330855,0.026022305,0.141263941,269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888475840000001,0.799256506,0.8847583640000001,0.486988848,0.8141263940000001,0.628252788,0.951672862,17.207420246859314,0.0,0.0,6.590075839222716,6.590075839222716,47.59499217216407,6.590075839222716,1
10772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01527358492,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,37.665,13.24836326,0.081395349,0.005813953,0.069767442,0.08720930199999999,0.174418605,0.191860465,0.18023255800000001,0.13372093,0.069767442,0.005813953,0.0,0.0,0.16860465100000002,0.127906977,0.023255814,0.029069767000000003,0.651162791,172.0,0.738372093,0.0,0.0,0.040697673999999996,0.029069767000000003,0.0,0.191860465,0.0,0.889534884,0.319767442,0.686046512,0.319767442,0.796511628,0.395348837,0.872093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10793,161.530311463,300355.211272,0.206557995882,0.0663641941593,0.149089190463,0.159606083458,0.123053426666,0.103437066596,0.0617717204361,0.0775920621931,0.0258298378831,0.0266984222629,33.36537741,10.7198289525,24.0824233713,25.7812203723,19.876858336,16.7082215841,9.97800524164,12.5334699731,4.17230175829,4.31260446369,5.0,0.0140060543121,32057.5652496,449,-35,37.2370840227,34.4377552081,26.6291634418,18.8512931343,54.2905303859,90.3619422253,71.4687730318,35.5372665863,36.5539268134,17.1658492183,9.28754855219,0.0,2.61052483886,0.0,13.8517163407,0.0,0.7166262004,508.0,233.269,2.177743707,0.071428571,0.035714286,0.05952381,0.053571429000000004,0.071428571,0.107142857,0.17857142899999998,0.226190476,0.17857142899999998,0.011904762,0.0,0.005952381,0.16071428599999998,0.202380952,0.18452381,0.005952381,0.446428571,168.0,0.988095238,0.0,0.0,0.0,0.011904762,0.0,0.0,0.0,0.994047619,0.511904762,0.851190476,0.05952381,0.863095238,0.369047619,0.958333333,151.6693093274845,0.0,100.38017090756222,8.792423729129538,109.17259463669176,134.8171638466529,109.17259463669176,1
10810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442691708543,0.0,0,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,144.19609414487476,0.0,144.19609414487476,0.0,144.19609414487476,1
10901,170.145261414,473735.783902,0.04029352441,0.0386156434506,0.108070444703,0.152795791908,0.167914282915,0.143543358337,0.0913844308698,0.114788877394,0.0529876910661,0.0896059549467,6.85575224402,6.57026874956,18.3876740651,25.9974799572,28.5698195617,24.4232222284,15.5486278795,19.5307835515,9.01560454814,15.2460286286,7.0,0.380976761454,1154.9260861,440,-84,21.4987083979,18.3888036756,21.1852131575,21.1172706974,25.994094281,29.1174238212,34.9750480159,35.395239614,36.3502910855,42.258078679,28.2409280167,34.8276684299,29.6284447746,19.9096629798,15.3520436837,11.026501494,14.7345791965,779.0,1894.87,0.41110924200000004,0.028391167000000002,0.0031545740000000003,0.0,0.018927445,0.044164037999999996,0.104100946,0.189274448,0.29022082,0.23028391199999998,0.072555205,0.018927445,0.0,0.362776025,0.08832807599999999,0.157728707,0.028391167000000002,0.362776025,317.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958990536,0.681388013,0.798107256,0.678233438,0.9116719240000001,0.561514196,0.968454259,3.554974672126366,0.0,4.066675571902131,0.781017162815641,4.847692734717772,7.109949344252732,4.847692734717772,0
10906,164.76091769,384791.072048,0.0796817204301,0.0297406181388,0.130364569269,0.209173646995,0.154226961422,0.13271900265,0.0865288570187,0.10868974359,0.0354128579173,0.0334620225694,13.1284333812,4.90009153722,21.4789860671,34.4636420355,25.4105756964,21.8669046715,14.2565738891,17.9078218973,5.83465496848,5.51323354631,6.0,0.0234834078901,23505.9580187,552,4,60.9791369292,48.2251843511,25.5681569215,19.6244020939,59.7895533399,123.154169507,95.6368890568,58.5929484028,26.9219195392,12.3258977694,6.51111738781,13.336053403,0.0,1.33457129871,0.0,0.0,0.0,524.0,22286.3,0.023512172999999997,0.277419355,0.006451613,0.025806452,0.006451613,0.019354839,0.04516129,0.18064516100000003,0.225806452,0.18064516100000003,0.025806452,0.0,0.006451613,0.13636363599999998,0.571428571,0.006493506,0.038961038999999996,0.24675324699999998,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9675324679999999,0.688311688,0.915584416,0.064935065,0.883116883,0.415584416,0.941558442,67.7280733244535,0.0,140.26265507838434,5.680419053018681,145.94307413140302,144.19525288432035,145.94307413140302,1
10921,143.223542828,1061131.41656,0.0420452985587,0.0371888553903,0.0685285048008,0.0682764082895,0.106273413939,0.0983178416381,0.0799398735055,0.100413256956,0.0657996565466,0.333216890376,6.02187661885,5.32631962273,9.8148952423,9.77878908682,15.2208548528,14.0814296026,11.4492718967,14.3815424081,9.42405992749,47.7245035699,10.0,0.536929873445,731.939158978,393,-73,10.1642575439,28.3496422051,25.4350908943,24.2219183751,16.6682006202,21.6268027587,12.586302134,21.189378665,33.8440049528,39.2301797544,30.051416738,43.7339373738,44.0130242958,29.0214397252,3.59915113909,3.38518809302,5.88006473152,497.0,924.52,0.537576404,0.04494382,0.0,0.0,0.033707865,0.050561798,0.061797753,0.061797753,0.179775281,0.21910112399999998,0.146067416,0.12921348300000002,0.073033708,0.755681818,0.073863636,0.0625,0.005681818000000001,0.107954545,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886363640000001,0.9261363640000001,0.9034090909999999,0.920454545,0.9261363640000001,0.806818182,0.982954545,1.8730349621172513,0.0,2.0259357753513125,1.1467560992554602,3.1726918746067727,4.567911795367583,3.1726918746067727,0
10948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174973447022,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,143.847,2.231530556,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
